Time[ps] Energy the_rest_Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
   54500.000 -1311206.461   102225.371    66110.674   185479.799     1201.474 -1852037.254   185813.476      -76.071      -45.309     -113.774      -63.693      -82.132      -41.908      175.394     -138.963     -171.419     -164.473     -137.016       55.411      105.753     -131.634      141.435     -128.208       37.266      -80.318     -171.419     -115.872       47.572      -82.378       88.308       69.184     -130.309      -61.947      -78.385      -45.915      -54.346      -44.530       99.026       80.330      -56.439      -91.914     -169.766       37.632     -105.049      -56.082      139.978     -136.965      -32.547      -39.511      -38.524      -48.664      114.057      -86.881       81.074     -176.589      122.031     -132.236     -164.777     -105.430      -77.890      -76.893      119.512     -148.820      -25.722     -113.945      -87.094     -162.514       30.888      -86.718      153.476     -121.051     -158.117     -120.213      -91.237      -48.279     -178.322     -114.804     -103.955      144.084     -136.674      -49.775      -39.126      -49.146      -51.685      -54.389      -73.650      -41.880     -160.695     -129.519     -145.818       37.741     -106.529      -44.881      150.725     -126.637     -173.920     -116.669      154.946     -124.853      -26.820      -80.316       65.744        0.000       11.765       21.626        0.865        0.000
   54600.000 -1309422.763    99715.294    66508.536   186025.997     1267.877 -1851838.024   188897.557      -90.842      -47.095     -129.357      -71.570      -75.940      -42.919      141.614     -154.491      156.776     -143.964     -161.794       47.754       99.353     -130.522      134.933     -123.993       41.690      -79.456      169.752     -118.549       55.477      -77.646      107.301       67.952     -139.704      -53.212      -82.981      -50.264      -35.990      -51.575      115.051       81.450      -77.672      -99.799     -151.727       48.066     -114.753      -61.923      132.534     -131.527      -16.512      -48.894      -37.308      -46.777      107.929      -83.967       80.094      177.753      112.087     -136.228      177.515     -111.555      -66.287      -76.402      143.827     -157.326      -18.513     -119.852      -96.072     -167.048       43.694     -101.379      147.972     -123.916     -165.208     -116.959      -77.369      -50.914     -161.307     -100.468     -114.926      142.373     -133.651      -52.113      -44.736      -43.449      -62.922      -53.121      -91.687      -53.075      176.818     -154.411     -150.798       19.055     -109.349      -56.828      147.039     -125.970     -171.890     -124.307      161.837     -123.351      -28.356     -106.750       69.377        0.000        8.304       21.626        0.692        0.000
   54700.000 -1310143.928   103710.680    67258.039   185186.012     1168.941 -1855216.077   187748.476      -95.650      -47.436     -129.928      -76.176      -73.091      -50.291     -170.114     -129.511      122.315     -171.051     -143.635       86.219       96.469     -124.588      131.733     -127.669       37.205      -78.549     -178.398     -107.798       41.713      -76.250       78.746       63.756     -109.696      -44.698      -63.941      -44.770      -22.260      -45.996      102.756       91.278     -105.690     -109.797     -170.138       27.232      -99.935      -61.166      136.623     -136.385      -33.883      -49.952      -46.442      -48.899      116.371      -80.714       92.072     -162.670      135.704     -116.818     -168.826     -105.430      -87.264      -80.187     -175.961     -133.629        0.160     -108.368      -95.995     -175.327       34.587      -91.822      156.150     -117.803     -151.960     -117.048      -94.810      -47.756     -175.364     -110.676     -104.444      152.233     -106.613      -47.350      -56.863      -47.038      -86.583      -63.963      -64.444      -51.271     -155.779     -135.475     -159.601       17.838     -115.350      -50.560      157.161     -122.430     -119.665      -98.775      126.889     -134.415      -21.566      -84.518       68.166        0.000        8.997       21.280        1.557        0.000
   54800.000 -1311138.264   104745.722    66136.957   184819.241     1184.777 -1851194.926   183169.964      -86.567      -46.161     -118.193      -59.719      -86.602      -53.042     -178.378     -133.176      123.048     -164.567     -140.939       78.172      109.482     -132.668      134.431     -132.608       47.600      -80.638      168.754     -119.653       25.408      -80.105       69.382       66.113     -122.329      -52.675      -55.337      -44.277      -41.242      -43.032      100.103       83.468      -83.743     -105.486     -163.766       38.543     -104.119      -50.833      126.097     -132.690      -28.805      -48.763      -45.968      -46.333      104.266      -85.483       91.183     -168.823      131.668     -120.547      161.594     -124.809      -97.698      -76.887     -152.591     -111.668       -1.921     -120.991      -89.953     -164.903       61.381      -97.282      144.809     -124.165      157.466     -119.303      -60.860      -51.388      159.776     -122.235     -108.513      169.142     -117.746      -46.631      -37.785      -43.342      -93.798      -75.135      -67.549      -52.440     -136.469     -134.011     -173.682        9.865     -124.065      -51.095      130.706     -121.857     -113.528      -99.276      146.892     -123.387       -5.731      -80.243       65.398        0.000        9.689       23.356        1.557        0.000
   54900.000 -1309532.677   102385.932    67054.853   185524.387     1238.325 -1852667.384   186931.210     -103.151      -48.631     -122.995      -65.105      -79.870      -45.342      159.782     -143.098      125.095     -167.529     -141.524       85.377      110.477     -128.589      158.581     -128.305       37.995      -78.788      175.545     -113.463       32.686      -77.039       69.779       43.940     -109.423      -45.200      -70.716      -50.256      -29.710      -51.600      105.568       83.484     -102.876     -112.353     -152.907       55.776     -112.470      -50.160      131.452     -128.388      -41.289      -47.078      -30.864      -47.375      116.882      -86.025       86.160     -178.382      127.568     -127.303      169.578     -111.623     -129.353     -100.438     -135.373      -98.258       -8.320     -117.212      -86.934     -171.860       35.625      -96.610      133.123     -122.939     -147.035     -109.433     -107.631      -52.547     -157.776      -94.022     -105.755     -179.677     -113.013      -40.341      -51.417      -45.565      -83.880      -64.919      -50.563      -44.086     -128.355     -127.731     -167.465       13.768     -134.803      -52.308      142.253     -120.134     -123.098     -108.882      139.929     -130.871      -24.489      -90.018       70.588        0.000        8.304       20.415        0.692        0.000
   55000.000 -1308634.196   101875.535    66218.896   185557.110     1253.524 -1849926.650   186387.389      -87.668      -41.522     -115.370      -59.136      -80.109      -51.604      170.777     -144.348      117.158     -161.306     -150.516       58.018       97.930     -139.885      176.561     -109.440       58.163      -78.673      158.721     -125.155       41.180      -77.521       79.787       37.226     -122.134      -57.226      -52.657      -46.988      -27.671      -46.731      107.339       88.838      -91.617     -115.664     -166.113       31.507      -99.015      -52.032      141.516     -134.705      -38.019      -52.303      -31.045      -45.986      101.153      -86.660       82.169      174.200      116.366     -133.566      169.082     -125.774     -128.084      -97.588     -144.097      -84.829      -22.483     -125.454     -104.827      168.720       24.381      -84.010      164.639     -119.809     -155.723     -123.156      -67.688      -45.411      156.728     -122.614     -101.031      145.777     -111.340      -49.265      -53.752      -40.973      -43.646      -43.170      -81.123      -52.926     -110.411     -121.963     -169.338       10.313     -119.393      -45.548      130.500     -134.609     -131.403      -97.638      145.454     -121.309      -28.580      -96.448       68.166        0.000        6.920       21.972        2.941        0.000
   55100.000 -1309082.240   101702.073    67010.162   185747.832     1249.575 -1854160.667   189368.785     -102.917      -43.694     -120.994      -63.357      -72.436      -46.494      170.623     -127.129      127.181     -163.975     -155.055       51.180      100.123     -131.309      162.009     -122.969       56.060      -85.453      164.579     -119.893       37.175      -84.274       88.376       47.663     -115.115      -53.869      -58.314      -48.389      -31.451      -42.304       95.823       81.789      -77.316     -118.795     -164.977       28.318     -101.772      -48.391      133.721     -131.807      -29.568      -51.466      -36.700      -47.227      106.741      -82.370       96.784     -163.942      119.496     -121.244      162.691     -127.240     -127.421     -104.388     -126.333      -85.315      -18.097     -124.159      -94.774     -173.136       49.489      -89.962      141.378     -121.076     -164.361     -118.963      -72.446      -45.982      168.101     -117.553      -88.051      156.397     -127.311      -45.411      -54.646      -41.530      -66.224      -47.831      -83.353      -54.759     -134.295     -116.183     -163.624       32.638     -160.149      -66.741      160.539     -121.185     -123.011      -92.272      140.329     -120.714      -17.014      -89.214       68.685        0.000        8.997       20.934        1.384        0.000
   55200.000 -1309778.616   100139.381    66311.685   185934.754     1209.269 -1851212.006   187838.301      -97.636      -45.401     -114.428      -57.961      -86.901      -48.322      161.302     -137.203      128.288     -168.198     -130.800       87.665      104.346     -131.844      136.568     -126.081       36.986      -72.254      167.634     -119.728       37.247      -80.233       76.751       49.119      -95.471      -43.348      -79.977      -44.356      -14.949      -48.118       99.628       85.286      -94.136     -104.380     -162.065       34.212     -110.286      -53.553      141.490     -135.151      -28.586      -47.038      -48.450      -45.403      111.087      -74.773       79.066      173.349      126.597     -120.550      152.294     -127.856     -146.025     -116.510      -90.165      -62.616        3.426     -127.760     -114.710      164.767       55.145      -97.974      154.067     -117.373     -148.905     -108.032      -78.208      -47.465     -174.005     -109.556      -94.245      135.574     -111.004      -43.148      -78.058      -47.786      -44.924      -55.614      -81.030      -54.408     -116.616     -110.658     -168.240        8.760     -138.651      -61.270      135.053     -119.684     -153.168     -106.196      156.517     -109.986      -15.659      -77.499       67.128        0.000        8.304       23.183        1.384        0.000
   55300.000 -1310149.243   102260.251    66415.707   185920.143     1202.565 -1853515.824   187567.916     -107.996      -47.127     -125.382      -68.926      -88.896      -56.441      163.604     -138.501      140.282     -150.470     -136.738       63.956      108.894     -124.260      145.938     -127.947       38.617      -73.590     -164.940     -110.733       31.698      -78.090       91.387       66.957     -117.034      -45.772      -96.346      -47.522      -22.987      -46.030      104.959       81.586      -76.674      -96.306     -157.070       44.911     -107.470      -50.130      143.223     -137.872      -27.251      -48.639      -47.501      -42.913      106.693      -84.396       87.060     -178.894      102.658     -131.861      138.040     -130.570     -156.762     -128.858      -80.859      -56.882      -24.577     -117.118      -89.372     -168.962       27.537      -83.494      150.152     -116.554     -152.426     -117.846      -68.725      -49.397     -169.303     -115.220     -109.132      116.380     -112.549      -40.861      -69.523      -44.989      -56.727      -44.941      -78.431      -56.781     -105.488      -99.417     -173.064       14.186     -137.924      -56.727      136.577     -131.893     -143.436     -115.818      150.121     -126.483      -12.337      -88.124       68.858        0.000        8.304       21.972        0.865        0.000
   55400.000 -1309289.961   100870.258    67433.483   185675.437     1203.852 -1853397.485   188924.494      -90.938      -48.398     -122.181      -59.962      -81.726      -44.828     -179.873     -135.943     -161.423     -154.939     -158.901       44.004       93.101     -130.210      141.160     -129.199       39.015      -75.707     -170.936     -111.760       47.288      -80.979      105.138       59.797     -119.291      -51.141      -86.997      -51.317      -32.906      -47.052       95.516       87.303      -78.688     -115.353     -156.338       39.146     -105.333      -56.038      142.360     -127.701      -31.601      -46.850      -54.456      -46.020      108.289      -80.960       76.673      169.245      138.690     -122.149      152.472     -118.089     -164.109     -118.524      -77.811      -52.053       -4.416     -120.224     -108.674      153.514       46.978      -97.725      139.442     -120.259     -147.491     -111.462      -53.951      -49.496     -178.993     -110.321     -123.456      110.013     -125.515      -48.631      -62.034      -52.699      -75.603      -55.673      -66.431      -40.753     -157.112     -131.687     -155.648       34.353     -144.530      -60.525      136.822     -130.589     -120.510     -103.557      138.065     -124.369       -5.461      -84.684       69.031        0.000        9.689       21.280        0.000        0.000
   55500.000 -1309546.079   102036.914    67059.387   185131.053     1183.243 -1849373.174   184416.497      -96.447      -45.340     -125.192      -63.640      -76.019      -47.576      151.791     -137.326      125.716     -169.310     -163.830       44.301      101.179     -125.738      150.583     -121.891       49.460      -75.377      179.970     -113.607       37.782      -75.365       89.970       36.016     -133.234      -68.318      -60.677      -46.048      -29.976      -43.337      122.174       73.707      -78.438     -106.433     -165.294       29.492     -120.314      -65.887      138.654     -129.008      -32.790      -46.965      -46.413      -47.549      106.262      -86.383       88.011     -179.217      120.140     -128.515      145.927     -127.195     -162.454     -127.180      -96.554      -62.401      -11.389     -125.304     -117.117      157.656       43.075      -97.251      152.183     -115.946     -161.759     -116.270      -51.603      -49.683      154.680     -122.879     -109.256      124.810     -124.877      -49.274      -38.927      -44.440      -78.648      -53.058      -67.621      -41.074     -164.177     -141.765     -146.318       45.430     -148.416      -60.737      135.046     -120.610     -137.610     -114.215      148.154     -125.996      -30.177      -83.326       65.225        0.000        9.689       24.394        0.692        0.000
   55600.000 -1311174.795   101756.237    67140.831   186003.411     1193.109 -1858370.713   191102.330      -91.448      -49.287     -116.525      -63.284      -91.250      -51.741      165.789     -139.019      161.924     -160.613     -162.281       37.447      114.723     -125.415      141.262     -113.823       37.690      -74.511     -158.795     -106.131       51.181      -81.299       85.739       52.741     -123.002      -54.127      -63.395      -47.851      -49.626      -45.708      105.224       76.682      -52.388     -101.451     -176.244       16.441     -115.525      -63.320      140.082     -134.230      -16.697      -50.104      -52.579      -49.548      116.613      -89.750       89.690     -176.008      124.880     -125.807      160.389     -125.522     -164.225     -126.340      -86.827      -56.917       -7.963     -124.159     -106.629      163.438       47.020      -96.664      147.300     -124.773     -153.478     -110.842      -65.290      -54.105      168.448     -122.597     -109.515      120.813     -120.607      -43.871      -58.381      -49.218      -87.874      -66.184      -73.168      -43.124     -167.579     -147.638     -142.826       42.659     -135.936      -65.602      144.743     -120.954     -136.639     -103.125      149.969     -128.701      -16.643      -87.358       67.820        0.000       10.381       21.107        0.692        0.000
   55700.000 -1309763.275   100258.480    67377.756   186010.374     1206.367 -1856666.919   192050.668      -88.614      -46.277     -119.078      -64.090      -76.192      -46.179     -175.827     -139.029     -174.599     -162.015     -165.668       55.681      115.305     -127.799      173.248     -107.301       45.651      -70.594      177.782     -120.924       37.367      -77.823       81.508       66.895     -135.962      -53.362      -58.341      -43.321      -64.565      -46.015       99.895       81.708      -60.687      -94.477     -168.167       39.752     -113.416      -56.003      138.429     -126.532      -22.030      -42.658      -49.998      -44.749      104.993      -80.829       85.685      169.398      110.560     -131.432      162.208     -126.990     -146.835     -120.188      -92.261      -45.008        5.158     -118.850     -112.509      141.753       60.464      -97.262      143.476     -131.594     -154.085     -112.169      -76.248      -54.806      157.162     -123.550      -90.958      150.176     -112.971      -47.690      -40.877      -50.706      -97.368      -70.386      -52.652      -44.920     -175.108     -156.026     -136.229       67.366     -152.338      -61.591      131.482     -133.263     -152.974     -118.663      161.479     -120.024      -19.873      -80.544       68.858        0.000        7.612       21.280        2.249        0.000
   55800.000 -1310858.140   102377.961    66943.390   185474.721     1233.841 -1855542.785   188654.732      -96.870      -48.421     -118.183      -61.866      -87.530      -58.090     -171.433     -140.957      164.518     -165.744     -158.441       41.089      113.937     -131.231      139.235     -125.649       40.297      -73.560     -174.282     -117.832       44.232      -77.235       90.856       43.615     -107.962      -58.739      -59.490      -45.336      -41.938      -47.168       99.482       95.505      -72.029      -90.764     -159.449       30.890     -113.584      -53.002      139.231     -123.841      -26.002      -49.222      -55.385      -42.897      109.706      -81.139       88.797     -170.398      110.329     -137.754      175.583     -118.351     -156.237     -123.160      -77.298      -40.376       -2.833     -119.362     -119.491      150.553       61.451      -97.426      139.805     -124.253     -148.388     -114.162      -75.547      -51.057      161.784     -125.678      -96.778      135.265     -102.692      -48.131      -50.790      -46.323     -113.122      -79.353      -56.608      -46.948      173.255     -152.553     -131.608       75.913     -158.065      -66.671      131.149     -122.792     -137.987     -114.451      135.698     -124.413      -13.428      -82.729       71.107        0.000        8.304       20.588        0.000        0.000
   55900.000 -1310849.817   100558.179    66651.847   185732.150     1203.111 -1853766.368   188771.264      -99.128      -43.819     -113.199      -58.432      -77.716      -47.425      157.229     -146.946      172.791     -159.522     -161.384       51.710       90.960     -124.789      148.450     -126.403       44.279      -76.952     -168.873     -111.412       48.623      -84.021       92.867       44.772     -114.978      -54.364      -56.705      -45.966      -50.278      -51.393      102.945       80.178      -57.041      -87.450     -171.332       21.756     -104.564      -66.126      147.530     -126.989      -39.366      -47.632      -52.873      -47.393      116.454      -83.980       90.572     -168.900      126.219     -129.968      165.106     -120.612     -163.080     -123.042      -88.488      -62.972       14.580     -105.940     -137.416      123.124       45.515      -90.146      152.369     -120.291     -147.662     -113.161      -86.157      -39.926      148.559     -128.587     -105.455      112.669     -108.702      -53.336      -45.339      -48.024     -101.565      -71.669      -59.771      -41.894     -161.600     -149.835     -147.316       56.239     -169.164      -74.419      137.128     -116.476     -149.581     -110.511      147.034     -123.814       -7.260      -74.252       67.993        0.000        9.689       22.318        0.000        0.000
   56000.000 -1307481.373   101778.804    67393.903   185539.976     1244.486 -1851507.485   188068.943      -90.574      -44.168     -117.095      -66.801      -75.527      -51.869     -179.398     -135.865      160.232     -152.704     -160.454       79.068      110.253     -129.572      147.774     -117.608       43.109      -76.537      159.923     -127.890       55.291      -81.475       83.193       64.483     -141.079      -62.193      -62.234      -52.797      -51.457      -46.641       97.603       80.127      -79.217     -100.146     -164.272       34.690     -106.510      -52.842      143.706     -122.534      -23.393      -53.788      -36.065      -50.234      106.774      -79.078       84.735     -177.979      128.097     -119.623      148.537     -126.716     -162.146     -121.367      -78.698      -48.656        6.075     -118.827     -120.148      152.736       51.353      -94.744      138.834     -125.964     -156.476     -117.884      -68.883      -43.996     -176.344     -114.534     -110.815      119.494     -110.448      -44.555      -46.687      -46.590      -87.511      -71.928      -73.232      -48.175     -165.127     -144.168     -135.056       62.982     -170.496      -79.617      142.405     -127.277     -144.690     -118.649      148.201     -131.899      -17.609      -84.901       66.436        0.000       11.073       21.626        0.865        0.000
   56100.000 -1308218.785    99935.238    65890.066   186381.955     1254.376 -1853066.557   191386.136     -100.656      -47.332     -120.147      -62.006      -80.275      -54.380     -173.142     -138.882      179.790     -161.347     -158.085       57.958       96.081     -135.743      164.753     -100.439       41.162      -81.126     -179.884     -110.899       41.783      -74.173      101.231       50.369     -115.663      -58.511      -51.282      -50.326      -74.229      -45.489      109.745       80.838      -84.556     -101.848     -165.027       33.037     -103.585      -57.729      140.137     -131.297      -31.004      -48.719      -33.005      -48.366      102.764      -81.749       82.174      177.165      132.056     -117.645      143.873     -122.192     -163.285     -117.311      -80.897      -54.624        7.242     -116.540     -101.430      166.488       36.912      -89.958      143.193     -123.703     -169.578     -130.996      -50.836      -45.633      156.924     -127.502      -97.469      135.318      -97.075      -47.837      -60.899      -44.972     -102.225      -82.283      -49.447      -46.960     -158.941     -148.209     -157.414       43.569     -129.348      -54.098      123.006     -133.151     -150.973     -118.873      177.773     -117.021      -18.285      -71.861       66.782        0.000       10.381       22.837        0.000        0.000
   56200.000 -1310439.976   102532.073    67000.309   185264.803     1198.004 -1852012.367   185577.202      -97.750      -51.024     -131.861      -65.705      -62.071      -42.080      175.225     -143.931      167.407     -152.693     -158.614       62.987      100.119     -132.181      174.060      -94.364       49.581      -79.563      167.120     -117.030       55.163      -84.442       95.438       55.235     -113.224      -55.334      -69.065      -48.843      -49.104      -42.077      101.315       85.299     -104.191     -120.662     -169.312       31.501     -107.312      -53.497      122.819     -131.074      -30.670      -45.187      -48.538      -46.186      101.806      -80.742       82.760      179.165      100.179     -134.380      157.095     -107.694     -160.580     -115.725      -80.495      -77.761      -18.238     -124.386      -88.202     -163.350       41.110      -96.582      152.035     -119.283     -169.573     -120.565      -47.565      -52.092      152.202     -131.882     -110.335      132.808     -115.174      -47.452      -54.510      -50.170     -105.282      -77.208      -64.653      -44.482      178.597     -143.988     -130.365       74.562      151.451     -113.530     -172.899     -111.581     -153.118     -127.445      131.370     -134.011        5.520      -60.422       66.955        0.000        9.689       22.318        1.038        0.000
   56300.000 -1309165.479   103213.557    66573.611   185362.357     1183.926 -1850753.372   185254.443      -91.499      -49.297     -115.970      -56.463      -78.588      -52.387      173.528     -146.411      176.662     -169.787     -148.428       51.383       94.710     -129.937      141.564     -123.008       60.652      -84.481      178.803     -115.431       41.109      -77.095      113.880       56.039      -96.015      -48.327      -73.947      -49.767      -44.422      -50.667      114.413       90.509      -82.427     -112.063     -159.345       41.776      -94.563      -54.310      132.990     -131.837      -36.305      -44.539      -42.719      -48.740      108.705      -85.652       83.865      173.771      111.992     -129.822      166.857     -115.007     -157.339     -123.366      -87.180      -60.483       -5.636     -127.472     -101.073      177.231       42.889      -91.756      158.148     -114.255     -166.623     -124.957      -50.920      -47.486      156.246     -119.872     -105.852      105.892      -97.069      -48.711      -48.689      -47.936      -97.543      -83.632      -68.127      -55.028     -165.560     -147.452     -148.062       58.296      179.944      -81.651      140.321     -126.890     -143.553     -116.071      159.404     -122.407       -1.605      -75.389       66.782        0.000        8.304       23.356        1.557        0.000
   56400.000 -1310437.929   103330.027    67228.039   184991.454     1170.590 -1853989.268   186831.229      -81.615      -55.681     -130.279      -71.165      -86.957      -51.848     -173.768     -131.932     -179.849     -158.805     -149.104       57.315      107.665     -134.088      160.301     -105.363       48.202      -82.418     -173.348     -111.298       41.594      -84.751      116.958       72.746     -121.924      -51.426      -69.392      -48.862      -13.512      -52.450       60.548      109.236      -83.003     -111.213     -170.624       21.094     -108.721      -52.290      140.200     -128.918      -34.227      -48.250      -34.893      -50.638      111.233      -86.126       88.756     -179.864      101.518     -131.807      162.413     -113.675     -129.913      -97.145      -94.149      -58.673        1.227     -118.295      -93.258     -177.778       40.760      -90.748      145.875     -122.662     -142.844     -115.727      -76.951      -48.797      144.139     -139.248      -97.186      151.915     -106.737      -42.642      -60.527      -45.389     -105.374      -86.209      -53.098      -41.888     -155.068     -135.495     -150.346       50.973     -160.556      -69.915      135.254     -116.701     -128.825     -105.419      133.029     -130.532      -31.618      -92.314       66.609        0.000       11.765       20.242        1.384        0.000
   56500.000 -1310209.733   101625.819    66971.175   185548.050     1238.099 -1852548.248   186955.371     -109.709      -45.516     -124.536      -62.610      -88.290      -53.002     -166.060     -116.018      137.695     -168.628     -166.863       56.982      104.194     -123.022     -158.119      -97.702       53.006      -79.336      150.380     -130.046       34.993      -82.285       86.173       62.914     -115.131      -55.362      -53.545      -47.987       -5.462      -48.061       19.139      133.754     -105.534     -108.445     -162.497       36.544     -112.199      -52.288      140.993     -128.984      -48.397      -47.079      -31.317      -45.393      107.250      -86.463       90.439     -179.004      109.849     -139.200      163.820     -106.859     -135.002      -98.814      -76.184      -45.873       -3.600     -129.370      -95.374      169.932       40.890      -96.043      146.229     -128.317     -175.312     -123.877      -65.195      -46.286      149.284     -127.253     -102.650      113.630      -89.296      -54.174      -71.121      -44.719      -92.825      -77.934      -74.001      -52.602     -163.486     -151.374     -139.730       67.897     -168.451      -78.757      145.762     -120.244     -143.008     -109.127      142.727     -131.060       -8.334      -76.060       70.069        0.000        6.920       22.318        0.692        0.000
   56600.000 -1309839.156   101138.245    66729.034   185874.428     1184.816 -1855248.259   190482.580     -105.309      -45.175     -115.829      -56.850      -75.333      -43.958      175.541     -144.263      154.951     -156.954     -153.480       46.772      110.571     -131.159      138.001     -117.567       30.279      -75.083      153.913     -132.972       61.240      -87.596      100.061       54.818     -101.946      -50.149      -66.919      -45.672      -43.563      -46.025       98.754       84.600      -81.795     -122.650     -168.466       24.120     -107.919      -56.445      133.190     -144.408      -29.804      -52.076      -34.490      -44.085      112.033      -83.929       83.858      170.223       98.802     -129.742      151.278     -121.871     -143.398     -114.153      -67.655      -59.472      -19.393     -127.661     -102.548      160.623       31.303      -93.263      152.221     -119.814     -156.430     -122.514      -50.612      -48.895      124.931     -136.877     -101.048      128.189      -94.622      -45.740      -49.911      -48.555     -105.385      -88.521      -62.995      -47.809     -167.530     -150.572     -143.757       59.698     -167.333      -77.738      141.580     -123.878     -178.626     -123.007      168.851     -105.864        4.612      -62.048       67.647        0.000        7.612       22.664        2.076        0.000
   56700.000 -1310810.829   103167.400    67449.899   185716.973     1314.646 -1856486.966   188027.221     -101.805      -47.233     -121.422      -65.320      -89.925      -58.969     -168.830     -131.760      179.798     -165.790     -165.344       46.883      102.375     -132.473      156.861     -119.689       55.177      -86.200      148.732     -126.519       57.018      -81.871       92.028       47.285     -117.647      -62.030      -65.568      -45.355      -38.777      -46.392       81.895      100.424     -104.793     -115.893     -162.070       26.786     -100.085      -50.211      129.490     -135.261      -32.488      -47.643      -33.608      -46.282       98.862      -88.042       87.426      177.459       87.346     -132.315     -137.584      -77.347      126.024     -125.920      -58.028      -64.411      -44.048     -111.483      -87.459      179.848       44.956      -93.569      160.234     -110.140     -158.432     -107.587      -73.035      -47.970      160.009     -125.961     -101.846      111.636      -80.381      -43.425      -64.584      -43.474      -99.776      -68.199      -80.239      -52.734     -150.139     -137.636     -148.969       42.052     -178.626      -88.978      152.715     -126.048     -136.995     -115.990      158.877     -121.221      -24.777      -91.360       71.799        0.000        6.920       19.723        1.557        0.000
   56800.000 -1309721.609   102889.327    67306.171   185164.143     1316.252 -1852061.289   185663.786      -96.969      -44.724     -118.792      -66.448      -80.042      -48.729     -177.366     -133.582     -167.847     -163.269     -134.110       59.245      110.712     -129.005      144.710     -119.662       44.985      -82.864      160.408     -129.031       32.046      -80.881      102.390       41.518     -109.074      -53.219      -62.849      -49.842      -40.551      -45.553      101.502       87.018      -83.016     -108.730     -162.210       28.081     -107.384      -59.932      137.671     -129.329      -44.981      -48.307      -19.331      -56.245       96.199      -87.593       89.920     -173.404       88.897     -133.867     -122.405      -67.151      143.382     -125.163      -57.893      -57.205      -40.007     -110.955      -84.962     -169.957       45.252      -90.098      146.207     -116.415     -155.691     -122.162      -58.425      -47.139      153.738     -125.128     -108.906      119.434      -92.668      -44.632      -61.334      -48.197     -105.484      -87.547      -60.903      -51.240     -150.138     -144.571     -150.592       50.792     -152.621      -58.545      137.742     -133.383     -133.149     -102.397      139.924     -127.432        8.817      -71.184       65.398        0.000        8.304       24.048        2.249        0.000
   56900.000 -1311384.326   104263.992    67338.249   185206.528     1273.869 -1854187.107   184720.143      -91.139      -41.561     -116.516      -64.600      -87.440      -48.182     -172.434     -138.529     -178.361     -173.912     -143.412       80.290      111.907     -136.200      166.027     -103.483       31.169      -69.201      148.289     -124.675       71.761      -85.162       97.248       53.961     -108.128      -52.040      -59.988      -47.154      -62.114      -45.267      101.465       90.798      -88.108     -105.751     -174.900       21.942     -100.956      -52.759      135.443     -130.545      -44.028      -44.146      -39.245      -49.456      111.004      -88.152       85.648      176.061       88.541     -131.656     -114.072      -64.843      156.560     -119.904      -72.970      -61.638      -17.791     -134.180     -107.979      152.825       30.025      -92.106      150.790     -117.310     -152.423     -108.771      -59.345      -47.129      151.541     -129.892     -109.282       99.155      -79.678      -45.463      -54.597      -47.678     -112.247      -85.751      -84.841      -63.686     -146.748     -149.538     -152.462       39.367     -157.259      -60.370      139.357     -125.919     -150.952     -125.239      154.773     -127.863      -15.340      -75.626       69.031        0.000        8.997       21.280        0.692        0.000
   57000.000 -1310041.065   100385.023    66529.348   185921.109     1206.596 -1854474.180   190391.040      -91.376      -53.101     -142.470      -78.786      -69.113      -39.417      177.038     -133.559     -145.797     -140.876     -136.420       54.453      114.240     -121.042      132.963     -125.986       37.037      -76.726      163.054     -127.272       58.338      -78.608      113.940       52.081     -114.282      -61.653      -54.957      -45.184      -55.546      -46.840       98.518       82.474      -69.791     -105.117     -169.972       29.103      -93.772      -56.538      127.713     -132.150      -46.885      -45.551      -30.142      -52.419      102.939      -86.703       89.260      179.606       98.631     -131.738     -122.043      -69.961      135.884     -125.224      -63.904      -49.466      -24.241     -115.545      -86.501     -173.380       29.594      -93.916      153.450     -125.660     -157.913     -118.319      -69.018      -46.993      146.083     -125.865     -108.470      115.129      -93.763      -46.724      -60.666      -47.333     -103.876      -87.218      -59.011      -47.837     -160.770     -146.739     -148.989       49.643     -154.223      -68.484      159.412     -111.176     -136.562      -97.383      137.667     -127.232       -2.397      -78.021       68.512        0.000        8.304       21.626        1.557        0.000
